ID,LTPC,Date,VV,VH,RVI
759,8,20240427t000442,126.0,68.0,1.402061855670103
760,8,20240427t000442,360.0,207.0,1.4603174603174602
761,8,20240427t000442,533.0,179.0,1.0056179775280898
762,8,20240427t000442,227.0,97.0,1.1975308641975309
764,8,20240427t000442,303.0,120.0,1.1347517730496455
765,8,20240427t000442,169.0,179.0,2.057471264367816
768,8,20240427t000442,322.0,243.0,1.7203539823008849
770,8,20240427t000442,115.0,61.0,1.3863636363636365
771,8,20240427t000442,298.0,165.0,1.42548596112311
772,8,20240427t000442,139.0,70.0,1.3397129186602872
774,8,20240427t000442,192.0,100.0,1.36986301369863
776,8,20240427t000442,249.0,125.0,1.3368983957219251
777,8,20240427t000442,197.0,108.0,1.4163934426229507
779,8,20240427t000442,203.0,154.0,1.7254901960784315
780,8,20240427t000442,222.0,123.0,1.4260869565217391
782,8,20240427t000442,225.0,166.0,1.6982097186700766
783,8,20240427t000442,152.0,87.0,1.4560669456066946
792,8,20240427t000442,214.0,166.0,1.7473684210526317
793,8,20240427t000442,71.0,62.0,1.8646616541353382
794,8,20240427t000442,226.0,125.0,1.4245014245014245
795,8,20240427t000442,224.0,121.0,1.4028985507246376
796,8,20240427t000442,352.0,125.0,1.0482180293501049
799,8,20240427t000442,181.0,111.0,1.5205479452054795
804,9,20240427t000442,292.0,90.0,0.9424083769633508
807,9,20240427t000442,210.0,125.0,1.492537313432836
821,9,20240427t000442,216.0,65.0,0.9252669039145908
833,9,20240427t000442,132.0,74.0,1.4368932038834952
841,9,20240427t000442,165.0,87.0,1.380952380952381
842,9,20240427t000442,325.0,160.0,1.3195876288659794
859,9,20240427t000442,135.0,130.0,1.9622641509433962
861,9,20240427t000442,159.0,100.0,1.5444015444015444
866,9,20240427t000442,360.0,135.0,1.0909090909090908
867,9,20240427t000442,164.0,73.0,1.2320675105485233
877,9,20240427t000442,172.0,160.0,1.927710843373494
25,1,20240502t001244,144.0,85.0,1.48471615720524
37,1,20240502t001244,143.0,78.0,1.411764705882353
39,1,20240502t001244,91.0,64.0,1.6516129032258065
70,1,20240502t001244,171.0,107.0,1.539568345323741
71,1,20240502t001244,94.0,65.0,1.6352201257861636
228,3,20240502t001244,188.0,80.0,1.1940298507462686
229,3,20240502t001244,252.0,106.0,1.1843575418994414
235,3,20240502t001244,272.0,112.0,1.1666666666666667
250,3,20240502t001244,233.0,103.0,1.2261904761904763
264,3,20240502t001244,244.0,118.0,1.3038674033149171
406,5,20240502t001244,86.0,48.0,1.4328358208955223
437,5,20240502t001244,209.0,132.0,1.5483870967741935
441,5,20240502t001244,155.0,67.0,1.2072072072072073
462,5,20240502t001244,152.0,70.0,1.2612612612612613
482,5,20240502t001244,266.0,144.0,1.4048780487804877
486,5,20240502t001244,202.0,77.0,1.103942652329749
510,6,20240502t001244,0.0,0.0,
709,8,20240502t001244,158.0,71.0,1.240174672489083
712,8,20240502t001244,205.0,104.0,1.3462783171521036
721,8,20240502t001244,255.0,92.0,1.0605187319884726
723,8,20240502t001244,228.0,122.0,1.3942857142857144
728,8,20240502t001244,233.0,99.0,1.1927710843373494
740,8,20240502t001244,217.0,67.0,0.9436619718309859
750,8,20240502t001244,161.0,61.0,1.0990990990990992
752,8,20240502t001244,132.0,47.0,1.0502793296089385
755,8,20240502t001244,139.0,106.0,1.7306122448979593
761,8,20240502t001244,181.0,88.0,1.308550185873606
765,8,20240502t001244,196.0,115.0,1.4790996784565917
774,8,20240502t001244,107.0,164.0,2.4206642066420665
777,8,20240502t001244,143.0,94.0,1.5864978902953586
780,8,20240502t001244,161.0,44.0,0.8585365853658536
792,8,20240502t001244,142.0,48.0,1.0105263157894737
3,1,20240503t235634,209.0,57.0,0.8571428571428571
15,1,20240503t235634,260.0,209.0,1.7825159914712154
31,1,20240503t235634,306.0,142.0,1.2678571428571428
60,1,20240503t235634,195.0,132.0,1.614678899082569
77,1,20240503t235634,88.0,64.0,1.6842105263157894
89,1,20240503t235634,290.0,84.0,0.8983957219251337
107,2,20240503t235634,0.0,0.0,
153,2,20240503t235634,173.0,83.0,1.296875
171,2,20240503t235634,160.0,116.0,1.681159420289855
188,2,20240503t235634,318.0,156.0,1.3164556962025316
203,3,20240503t235634,298.0,99.0,0.9974811083123426
213,3,20240503t235634,136.0,75.0,1.4218009478672986
219,3,20240503t235634,304.0,161.0,1.3849462365591398
223,3,20240503t235634,110.0,44.0,1.1428571428571428
231,3,20240503t235634,224.0,138.0,1.5248618784530388
232,3,20240503t235634,272.0,122.0,1.2385786802030456
242,3,20240503t235634,390.0,163.0,1.1790235081374323
243,3,20240503t235634,222.0,87.0,1.1262135922330097
247,3,20240503t235634,208.0,125.0,1.5015015015015014
248,3,20240503t235634,174.0,59.0,1.0128755364806867
255,3,20240503t235634,188.0,81.0,1.204460966542751
265,3,20240503t235634,292.0,114.0,1.1231527093596059
273,3,20240503t235634,323.0,142.0,1.221505376344086
275,3,20240503t235634,144.0,103.0,1.6680161943319838
280,3,20240503t235634,369.0,174.0,1.281767955801105
287,3,20240503t235634,240.0,100.0,1.1764705882352942
289,3,20240503t235634,206.0,143.0,1.6389684813753582
298,3,20240503t235634,312.0,89.0,0.8877805486284289
314,4,20240503t235634,491.0,219.0,1.2338028169014084
391,4,20240503t235634,175.0,143.0,1.79874213836478
400,5,20240503t235634,402.0,104.0,0.8221343873517787
403,5,20240503t235634,203.0,109.0,1.3974358974358974
410,5,20240503t235634,170.0,109.0,1.5627240143369177
416,5,20240503t235634,248.0,180.0,1.6822429906542056
417,5,20240503t235634,322.0,157.0,1.3110647181628392
421,5,20240503t235634,106.0,62.0,1.4761904761904763
424,5,20240503t235634,140.0,80.0,1.4545454545454546
434,5,20240503t235634,371.0,181.0,1.3115942028985508
447,5,20240503t235634,342.0,209.0,1.5172413793103448
451,5,20240503t235634,201.0,97.0,1.3020134228187918
461,5,20240503t235634,291.0,132.0,1.24822695035461
484,5,20240503t235634,312.0,180.0,1.4634146341463414
487,5,20240503t235634,222.0,103.0,1.2676923076923077
539,6,20240503t235634,283.0,189.0,1.6016949152542372
561,6,20240503t235634,220.0,105.0,1.2923076923076924
568,6,20240503t235634,293.0,194.0,1.593429158110883
577,6,20240503t235634,512.0,246.0,1.2981530343007917
590,6,20240503t235634,243.0,86.0,1.0455927051671732
621,7,20240503t235634,215.0,119.0,1.4251497005988023
624,7,20240503t235634,160.0,97.0,1.509727626459144
631,7,20240503t235634,209.0,55.0,0.8333333333333334
661,7,20240503t235634,219.0,74.0,1.0102389078498293
679,7,20240503t235634,229.0,89.0,1.119496855345912
683,7,20240503t235634,531.0,53.0,0.363013698630137
690,7,20240503t235634,135.0,65.0,1.3
733,8,20240503t235634,293.0,129.0,1.2227488151658767
745,8,20240503t235634,228.0,105.0,1.2612612612612613
770,8,20240503t235634,215.0,153.0,1.6630434782608696
793,8,20240503t235634,206.0,103.0,1.3333333333333333
799,8,20240503t235634,217.0,127.0,1.4767441860465116
804,9,20240503t235634,285.0,167.0,1.4778761061946903
821,9,20240503t235634,168.0,95.0,1.4448669201520912
833,9,20240503t235634,199.0,132.0,1.595166163141994
859,9,20240503t235634,319.0,96.0,0.9253012048192771
872,9,20240503t235634,329.0,159.0,1.3032786885245902
877,9,20240503t235634,270.0,124.0,1.2588832487309645
4,1,20240514t001308,215.0,112.0,1.3700305810397553
9,1,20240514t001308,143.0,83.0,1.4690265486725664
10,1,20240514t001308,0.0,0.0,
27,1,20240514t001308,113.0,62.0,1.417142857142857
30,1,20240514t001308,238.0,129.0,1.4059945504087195
38,1,20240514t001308,115.0,104.0,1.8995433789954337
41,1,20240514t001308,167.0,100.0,1.4981273408239701
44,1,20240514t001308,125.0,67.0,1.3958333333333333
47,1,20240514t001308,104.0,64.0,1.5238095238095237
50,1,20240514t001308,98.0,62.0,1.55
56,1,20240514t001308,161.0,76.0,1.2827004219409284
57,1,20240514t001308,204.0,132.0,1.5714285714285714
59,1,20240514t001308,163.0,79.0,1.3057851239669422
62,1,20240514t001308,144.0,86.0,1.4956521739130435
66,1,20240514t001308,0.0,0.0,
72,1,20240514t001308,155.0,46.0,0.9154228855721394
74,1,20240514t001308,206.0,98.0,1.2894736842105263
76,1,20240514t001308,0.0,0.0,
80,1,20240514t001308,183.0,97.0,1.3857142857142857
83,1,20240514t001308,126.0,46.0,1.069767441860465
92,1,20240514t001308,101.0,63.0,1.5365853658536586
96,1,20240514t001308,114.0,42.0,1.0769230769230769
99,1,20240514t001308,141.0,55.0,1.1224489795918366
103,2,20240514t001308,179.0,44.0,0.7892376681614349
118,2,20240514t001308,81.0,63.0,1.75
141,2,20240514t001308,176.0,120.0,1.6216216216216217
143,2,20240514t001308,105.0,78.0,1.7049180327868851
154,2,20240514t001308,147.0,101.0,1.6290322580645162
155,2,20240514t001308,109.0,41.0,1.0933333333333333
159,2,20240514t001308,220.0,89.0,1.1521035598705502
161,2,20240514t001308,113.0,55.0,1.3095238095238095
170,2,20240514t001308,148.0,55.0,1.083743842364532
173,2,20240514t001308,169.0,81.0,1.296
174,2,20240514t001308,198.0,114.0,1.4615384615384615
183,2,20240514t001308,160.0,75.0,1.2765957446808511
193,2,20240514t001308,193.0,70.0,1.064638783269962
200,3,20240514t001308,45.0,30.0,1.6
206,3,20240514t001308,251.0,81.0,0.9759036144578314
209,3,20240514t001308,265.0,117.0,1.225130890052356
214,3,20240514t001308,0.0,0.0,
216,3,20240514t001308,193.0,90.0,1.2720848056537102
217,3,20240514t001308,143.0,46.0,0.9735449735449735
225,3,20240514t001308,162.0,141.0,1.8613861386138615
226,3,20240514t001308,131.0,92.0,1.6502242152466369
240,3,20240514t001308,237.0,119.0,1.3370786516853932
254,3,20240514t001308,292.0,127.0,1.2124105011933175
257,3,20240514t001308,146.0,65.0,1.2322274881516588
258,3,20240514t001308,121.0,76.0,1.5431472081218274
261,3,20240514t001308,127.0,69.0,1.4081632653061225
263,3,20240514t001308,438.0,139.0,0.9636048526863085
271,3,20240514t001308,134.0,97.0,1.6796536796536796
274,3,20240514t001308,185.0,73.0,1.1317829457364341
278,3,20240514t001308,111.0,69.0,1.5333333333333334
295,3,20240514t001308,94.0,96.0,2.0210526315789474
296,3,20240514t001308,234.0,111.0,1.2869565217391303
297,3,20240514t001308,63.0,26.0,1.1685393258426966
304,4,20240514t001308,162.0,101.0,1.5361216730038023
306,4,20240514t001308,91.0,95.0,2.043010752688172
309,4,20240514t001308,0.0,0.0,
320,4,20240514t001308,166.0,86.0,1.3650793650793651
347,4,20240514t001308,120.0,55.0,1.2571428571428571
354,4,20240514t001308,166.0,125.0,1.7182130584192439
355,4,20240514t001308,93.0,49.0,1.380281690140845
357,4,20240514t001308,293.0,108.0,1.0773067331670823
370,4,20240514t001308,177.0,69.0,1.1219512195121952
376,4,20240514t001308,281.0,94.0,1.0026666666666666
389,4,20240514t001308,125.0,56.0,1.2375690607734806
390,4,20240514t001308,149.0,88.0,1.4852320675105486
397,4,20240514t001308,187.0,55.0,0.9090909090909091
415,5,20240514t001308,55.0,49.0,1.8846153846153846
429,5,20240514t001308,219.0,92.0,1.1832797427652733
431,5,20240514t001308,127.0,38.0,0.9212121212121213
460,5,20240514t001308,217.0,95.0,1.2179487179487178
469,5,20240514t001308,178.0,113.0,1.5532646048109966
480,5,20240514t001308,270.0,95.0,1.0410958904109588
488,5,20240514t001308,136.0,55.0,1.1518324607329844
520,6,20240514t001308,239.0,76.0,0.9650793650793651
530,6,20240514t001308,75.0,38.0,1.345132743362832
536,6,20240514t001308,118.0,51.0,1.2071005917159763
549,6,20240514t001308,168.0,53.0,0.9592760180995475
558,6,20240514t001308,150.0,76.0,1.345132743362832
559,6,20240514t001308,175.0,61.0,1.0338983050847457
564,6,20240514t001308,0.0,0.0,
565,6,20240514t001308,0.0,0.0,
566,6,20240514t001308,148.0,70.0,1.2844036697247707
574,6,20240514t001308,151.0,66.0,1.2165898617511521
580,6,20240514t001308,135.0,51.0,1.096774193548387
586,6,20240514t001308,208.0,144.0,1.6363636363636365
591,6,20240514t001308,102.0,103.0,2.0097560975609756
595,6,20240514t001308,108.0,63.0,1.4736842105263157
598,6,20240514t001308,95.0,62.0,1.5796178343949046
612,7,20240514t001308,0.0,0.0,
614,7,20240514t001308,236.0,107.0,1.2478134110787171
617,7,20240514t001308,55.0,37.0,1.608695652173913
625,7,20240514t001308,28.0,34.0,2.193548387096774
634,7,20240514t001308,76.0,51.0,1.6062992125984252
635,7,20240514t001308,150.0,119.0,1.7695167286245352
646,7,20240514t001308,0.0,0.0,
652,7,20240514t001308,89.0,57.0,1.5616438356164384
677,7,20240514t001308,0.0,0.0,
686,7,20240514t001308,145.0,80.0,1.4222222222222223
688,7,20240514t001308,214.0,92.0,1.2026143790849673
696,7,20240514t001308,139.0,76.0,1.413953488372093
701,8,20240514t001308,82.0,101.0,2.2076502732240435
707,8,20240514t001308,266.0,93.0,1.0362116991643453
715,8,20240514t001308,67.0,72.0,2.0719424460431655
717,8,20240514t001308,282.0,99.0,1.0393700787401574
718,8,20240514t001308,112.0,74.0,1.5913978494623655
719,8,20240514t001308,218.0,144.0,1.591160220994475
724,8,20240514t001308,227.0,113.0,1.3294117647058823
727,8,20240514t001308,325.0,80.0,0.7901234567901234
736,8,20240514t001308,200.0,88.0,1.2222222222222223
739,8,20240514t001308,0.0,0.0,
760,8,20240514t001308,160.0,65.0,1.1555555555555554
763,8,20240514t001308,170.0,111.0,1.5800711743772242
768,8,20240514t001308,152.0,79.0,1.367965367965368
771,8,20240514t001308,168.0,76.0,1.2459016393442623
782,8,20240514t001308,96.0,89.0,1.9243243243243244
784,8,20240514t001308,83.0,65.0,1.7567567567567568
796,8,20240514t001308,132.0,56.0,1.1914893617021276
800,9,20240514t001308,144.0,72.0,1.3333333333333333
806,9,20240514t001308,130.0,58.0,1.2340425531914894
807,9,20240514t001308,235.0,124.0,1.3816155988857939
835,9,20240514t001308,124.0,55.0,1.229050279329609
839,9,20240514t001308,291.0,95.0,0.9844559585492227
849,9,20240514t001308,172.0,111.0,1.568904593639576
869,9,20240514t001308,224.0,77.0,1.0232558139534884
871,9,20240514t001308,224.0,64.0,0.8888888888888888
893,9,20240514t001308,198.0,74.0,1.088235294117647
0,1,20240521t000507,190.0,73.0,1.1102661596958174
6,1,20240521t000507,133.0,64.0,1.299492385786802
7,1,20240521t000507,67.0,46.0,1.6283185840707965
9,1,20240521t000507,300.0,149.0,1.3273942093541202
11,1,20240521t000507,248.0,112.0,1.2444444444444445
12,1,20240521t000507,129.0,146.0,2.1236363636363635
13,1,20240521t000507,130.0,76.0,1.4757281553398058
14,1,20240521t000507,129.0,53.0,1.164835164835165
16,1,20240521t000507,229.0,118.0,1.3602305475504324
17,1,20240521t000507,103.0,44.0,1.1972789115646258
18,1,20240521t000507,264.0,142.0,1.3990147783251232
19,1,20240521t000507,354.0,162.0,1.255813953488372
20,1,20240521t000507,100.0,65.0,1.5757575757575757
23,1,20240521t000507,132.0,104.0,1.7627118644067796
24,1,20240521t000507,217.0,111.0,1.353658536585366
26,1,20240521t000507,199.0,183.0,1.9162303664921465
28,1,20240521t000507,110.0,50.0,1.25
30,1,20240521t000507,188.0,93.0,1.3238434163701067
35,1,20240521t000507,121.0,71.0,1.4791666666666667
40,1,20240521t000507,144.0,103.0,1.6680161943319838
41,1,20240521t000507,179.0,48.0,0.8458149779735683
44,1,20240521t000507,117.0,107.0,1.9107142857142858
45,1,20240521t000507,440.0,106.0,0.7765567765567766
47,1,20240521t000507,217.0,62.0,0.8888888888888888
48,1,20240521t000507,162.0,133.0,1.8033898305084746
56,1,20240521t000507,332.0,164.0,1.3225806451612903
57,1,20240521t000507,406.0,148.0,1.068592057761733
63,1,20240521t000507,124.0,88.0,1.6603773584905661
68,1,20240521t000507,171.0,81.0,1.2857142857142858
69,1,20240521t000507,123.0,78.0,1.5522388059701493
73,1,20240521t000507,251.0,87.0,1.029585798816568
75,1,20240521t000507,125.0,40.0,0.9696969696969697
80,1,20240521t000507,258.0,101.0,1.1253481894150419
83,1,20240521t000507,125.0,74.0,1.4874371859296482
84,1,20240521t000507,109.0,71.0,1.5777777777777777
85,1,20240521t000507,198.0,125.0,1.5479876160990713
99,1,20240521t000507,178.0,93.0,1.3726937269372694
100,2,20240521t000507,180.0,92.0,1.3529411764705883
101,2,20240521t000507,190.0,111.0,1.4750830564784052
102,2,20240521t000507,207.0,108.0,1.3714285714285714
103,2,20240521t000507,147.0,100.0,1.6194331983805668
106,2,20240521t000507,209.0,52.0,0.7969348659003831
108,2,20240521t000507,98.0,71.0,1.680473372781065
109,2,20240521t000507,204.0,72.0,1.0434782608695652
110,2,20240521t000507,253.0,56.0,0.7249190938511327
111,2,20240521t000507,167.0,122.0,1.6885813148788926
112,2,20240521t000507,105.0,79.0,1.7173913043478262
113,2,20240521t000507,242.0,66.0,0.8571428571428571
114,2,20240521t000507,0.0,0.0,
115,2,20240521t000507,72.0,36.0,1.3333333333333333
117,2,20240521t000507,122.0,82.0,1.607843137254902
118,2,20240521t000507,179.0,75.0,1.1811023622047243
119,2,20240521t000507,177.0,38.0,0.7069767441860465
120,2,20240521t000507,105.0,60.0,1.4545454545454546
122,2,20240521t000507,126.0,120.0,1.951219512195122
124,2,20240521t000507,210.0,84.0,1.1428571428571428
125,2,20240521t000507,38.0,38.0,2.0
127,2,20240521t000507,125.0,67.0,1.3958333333333333
128,2,20240521t000507,209.0,63.0,0.9264705882352942
130,2,20240521t000507,0.0,0.0,
131,2,20240521t000507,155.0,62.0,1.1428571428571428
133,2,20240521t000507,231.0,81.0,1.0384615384615385
134,2,20240521t000507,123.0,75.0,1.5151515151515151
135,2,20240521t000507,225.0,107.0,1.2891566265060241
136,2,20240521t000507,145.0,78.0,1.399103139013453
137,2,20240521t000507,0.0,0.0,
138,2,20240521t000507,86.0,102.0,2.1702127659574466
139,2,20240521t000507,173.0,46.0,0.8401826484018264
140,2,20240521t000507,96.0,72.0,1.7142857142857142
142,2,20240521t000507,213.0,97.0,1.2516129032258065
143,2,20240521t000507,121.0,106.0,1.86784140969163
144,2,20240521t000507,166.0,76.0,1.256198347107438
146,2,20240521t000507,250.0,80.0,0.9696969696969697
148,2,20240521t000507,200.0,116.0,1.4683544303797469
149,2,20240521t000507,0.0,0.0,
150,2,20240521t000507,122.0,65.0,1.3903743315508021
151,2,20240521t000507,234.0,65.0,0.8695652173913043
154,2,20240521t000507,0.0,0.0,
155,2,20240521t000507,201.0,115.0,1.4556962025316456
156,2,20240521t000507,224.0,80.0,1.0526315789473684
157,2,20240521t000507,741.0,229.0,0.9443298969072165
160,2,20240521t000507,198.0,79.0,1.1407942238267148
161,2,20240521t000507,115.0,52.0,1.2455089820359282
163,2,20240521t000507,177.0,92.0,1.3680297397769516
164,2,20240521t000507,183.0,64.0,1.0364372469635628
165,2,20240521t000507,286.0,154.0,1.4
166,2,20240521t000507,142.0,77.0,1.4063926940639269
168,2,20240521t000507,127.0,77.0,1.5098039215686274
169,2,20240521t000507,172.0,110.0,1.5602836879432624
170,2,20240521t000507,181.0,81.0,1.2366412213740459
172,2,20240521t000507,100.0,88.0,1.872340425531915
173,2,20240521t000507,285.0,101.0,1.0466321243523315
174,2,20240521t000507,358.0,85.0,0.7674943566591422
175,2,20240521t000507,223.0,55.0,0.7913669064748201
176,2,20240521t000507,226.0,76.0,1.0066225165562914
177,2,20240521t000507,174.0,61.0,1.0382978723404255
179,2,20240521t000507,0.0,0.0,
181,2,20240521t000507,156.0,63.0,1.1506849315068493
183,2,20240521t000507,185.0,116.0,1.541528239202658
185,2,20240521t000507,0.0,0.0,
187,2,20240521t000507,211.0,82.0,1.1194539249146758
189,2,20240521t000507,120.0,110.0,1.9130434782608696
191,2,20240521t000507,260.0,109.0,1.1815718157181572
192,2,20240521t000507,114.0,66.0,1.4666666666666666
193,2,20240521t000507,247.0,128.0,1.3653333333333333
195,2,20240521t000507,152.0,56.0,1.0769230769230769
197,2,20240521t000507,132.0,50.0,1.098901098901099
198,2,20240521t000507,0.0,0.0,
200,3,20240521t000507,195.0,138.0,1.6576576576576576
204,3,20240521t000507,229.0,147.0,1.5638297872340425
205,3,20240521t000507,162.0,124.0,1.7342657342657342
206,3,20240521t000507,366.0,75.0,0.6802721088435374
208,3,20240521t000507,207.0,113.0,1.4125
211,3,20240521t000507,242.0,129.0,1.3908355795148248
212,3,20240521t000507,175.0,92.0,1.3782771535580525
220,3,20240521t000507,318.0,102.0,0.9714285714285714
221,3,20240521t000507,177.0,70.0,1.1336032388663968
222,3,20240521t000507,146.0,76.0,1.3693693693693694
224,3,20240521t000507,147.0,80.0,1.4096916299559472
227,3,20240521t000507,270.0,119.0,1.2236503856041132
236,3,20240521t000507,272.0,192.0,1.6551724137931034
237,3,20240521t000507,0.0,0.0,
238,3,20240521t000507,329.0,111.0,1.009090909090909
241,3,20240521t000507,74.0,52.0,1.6507936507936507
244,3,20240521t000507,241.0,121.0,1.3370165745856353
260,3,20240521t000507,165.0,120.0,1.6842105263157894
261,3,20240521t000507,116.0,69.0,1.491891891891892
271,3,20240521t000507,151.0,73.0,1.3035714285714286
272,3,20240521t000507,333.0,90.0,0.851063829787234
274,3,20240521t000507,85.0,119.0,2.3333333333333335
279,3,20240521t000507,142.0,69.0,1.3080568720379147
281,3,20240521t000507,250.0,119.0,1.2899728997289972
284,3,20240521t000507,175.0,56.0,0.9696969696969697
285,3,20240521t000507,121.0,86.0,1.6618357487922706
287,3,20240521t000507,99.0,59.0,1.4936708860759493
291,3,20240521t000507,446.0,156.0,1.0365448504983388
292,3,20240521t000507,138.0,72.0,1.3714285714285714
294,3,20240521t000507,171.0,78.0,1.2530120481927711
300,4,20240521t000507,139.0,82.0,1.4841628959276019
301,4,20240521t000507,91.0,56.0,1.5238095238095237
302,4,20240521t000507,0.0,0.0,
303,4,20240521t000507,198.0,124.0,1.5403726708074534
305,4,20240521t000507,196.0,123.0,1.542319749216301
306,4,20240521t000507,160.0,78.0,1.3109243697478992
307,4,20240521t000507,152.0,106.0,1.6434108527131783
308,4,20240521t000507,183.0,73.0,1.140625
311,4,20240521t000507,118.0,67.0,1.4486486486486487
312,4,20240521t000507,216.0,118.0,1.4131736526946108
313,4,20240521t000507,151.0,121.0,1.7794117647058822
315,4,20240521t000507,211.0,106.0,1.337539432176656
316,4,20240521t000507,126.0,86.0,1.6226415094339623
318,4,20240521t000507,187.0,72.0,1.111969111969112
319,4,20240521t000507,142.0,49.0,1.0261780104712042
320,4,20240521t000507,224.0,82.0,1.0718954248366013
324,4,20240521t000507,215.0,56.0,0.8265682656826568
326,4,20240521t000507,223.0,77.0,1.0266666666666666
327,4,20240521t000507,160.0,68.0,1.1929824561403508
328,4,20240521t000507,164.0,76.0,1.2666666666666666
329,4,20240521t000507,167.0,83.0,1.328
330,4,20240521t000507,93.0,81.0,1.8620689655172413
331,4,20240521t000507,189.0,62.0,0.9880478087649402
332,4,20240521t000507,144.0,61.0,1.1902439024390243
333,4,20240521t000507,295.0,140.0,1.2873563218390804
342,4,20240521t000507,185.0,51.0,0.864406779661017
344,4,20240521t000507,271.0,99.0,1.0702702702702702
347,4,20240521t000507,182.0,57.0,0.9539748953974896
348,4,20240521t000507,155.0,51.0,0.9902912621359223
349,4,20240521t000507,212.0,41.0,0.6482213438735178
351,4,20240521t000507,247.0,88.0,1.0507462686567164
354,4,20240521t000507,148.0,84.0,1.4482758620689655
355,4,20240521t000507,164.0,59.0,1.0582959641255605
356,4,20240521t000507,91.0,51.0,1.4366197183098592
358,4,20240521t000507,142.0,86.0,1.5087719298245614
360,4,20240521t000507,297.0,116.0,1.1234866828087167
361,4,20240521t000507,219.0,117.0,1.3928571428571428
362,4,20240521t000507,165.0,90.0,1.411764705882353
364,4,20240521t000507,208.0,53.0,0.8122605363984674
366,4,20240521t000507,165.0,41.0,0.7961165048543689
369,4,20240521t000507,159.0,78.0,1.3164556962025316
370,4,20240521t000507,196.0,85.0,1.209964412811388
371,4,20240521t000507,126.0,83.0,1.5885167464114833
374,4,20240521t000507,161.0,76.0,1.2827004219409284
377,4,20240521t000507,199.0,75.0,1.094890510948905
379,4,20240521t000507,309.0,155.0,1.3362068965517242
380,4,20240521t000507,232.0,149.0,1.5643044619422573
381,4,20240521t000507,186.0,86.0,1.2647058823529411
382,4,20240521t000507,290.0,85.0,0.9066666666666666
383,4,20240521t000507,249.0,150.0,1.5037593984962405
384,4,20240521t000507,124.0,67.0,1.4031413612565444
385,4,20240521t000507,135.0,55.0,1.1578947368421053
386,4,20240521t000507,334.0,137.0,1.1634819532908705
387,4,20240521t000507,232.0,37.0,0.550185873605948
388,4,20240521t000507,144.0,35.0,0.7821229050279329
389,4,20240521t000507,172.0,111.0,1.568904593639576
390,4,20240521t000507,107.0,126.0,2.163090128755365
392,4,20240521t000507,195.0,93.0,1.2916666666666667
393,4,20240521t000507,245.0,95.0,1.1176470588235294
395,4,20240521t000507,247.0,126.0,1.351206434316354
396,4,20240521t000507,179.0,79.0,1.2248062015503876
398,4,20240521t000507,194.0,37.0,0.6406926406926406
399,4,20240521t000507,205.0,82.0,1.1428571428571428
407,5,20240521t000507,102.0,89.0,1.8638743455497382
409,5,20240521t000507,300.0,100.0,1.0
418,5,20240521t000507,282.0,126.0,1.2352941176470589
420,5,20240521t000507,232.0,119.0,1.3561253561253561
425,5,20240521t000507,138.0,66.0,1.2941176470588236
427,5,20240521t000507,112.0,89.0,1.771144278606965
428,5,20240521t000507,317.0,168.0,1.3855670103092783
429,5,20240521t000507,187.0,84.0,1.2398523985239853
439,5,20240521t000507,221.0,115.0,1.369047619047619
440,5,20240521t000507,235.0,123.0,1.3743016759776536
442,5,20240521t000507,256.0,106.0,1.171270718232044
443,5,20240521t000507,226.0,101.0,1.235474006116208
444,5,20240521t000507,249.0,92.0,1.0791788856304985
446,5,20240521t000507,136.0,69.0,1.3463414634146342
452,5,20240521t000507,142.0,131.0,1.9194139194139195
453,5,20240521t000507,120.0,109.0,1.9039301310043668
455,5,20240521t000507,166.0,50.0,0.9259259259259259
456,5,20240521t000507,144.0,75.0,1.36986301369863
459,5,20240521t000507,154.0,69.0,1.2376681614349776
460,5,20240521t000507,144.0,63.0,1.2173913043478262
471,5,20240521t000507,196.0,80.0,1.1594202898550725
472,5,20240521t000507,85.0,58.0,1.6223776223776223
474,5,20240521t000507,259.0,147.0,1.4482758620689655
476,5,20240521t000507,155.0,128.0,1.8091872791519434
477,5,20240521t000507,128.0,95.0,1.704035874439462
479,5,20240521t000507,223.0,100.0,1.238390092879257
481,5,20240521t000507,57.0,45.0,1.7647058823529411
485,5,20240521t000507,182.0,165.0,1.9020172910662825
490,5,20240521t000507,286.0,157.0,1.417607223476298
492,5,20240521t000507,188.0,30.0,0.5504587155963303
496,5,20240521t000507,281.0,105.0,1.0880829015544042
499,5,20240521t000507,199.0,165.0,1.8131868131868132
501,6,20240521t000507,63.0,50.0,1.7699115044247788
502,6,20240521t000507,212.0,43.0,0.6745098039215687
503,6,20240521t000507,163.0,61.0,1.0892857142857142
504,6,20240521t000507,175.0,74.0,1.1887550200803212
508,6,20240521t000507,174.0,71.0,1.1591836734693877
509,6,20240521t000507,107.0,78.0,1.6864864864864866
513,6,20240521t000507,282.0,87.0,0.943089430894309
514,6,20240521t000507,106.0,90.0,1.836734693877551
519,6,20240521t000507,342.0,141.0,1.1677018633540373
521,6,20240521t000507,180.0,104.0,1.4647887323943662
522,6,20240521t000507,46.0,66.0,2.357142857142857
523,6,20240521t000507,237.0,106.0,1.2361516034985423
524,6,20240521t000507,0.0,0.0,
525,6,20240521t000507,0.0,0.0,
526,6,20240521t000507,251.0,61.0,0.782051282051282
529,6,20240521t000507,278.0,157.0,1.4436781609195402
530,6,20240521t000507,255.0,156.0,1.5182481751824817
